date,ticker,nav,close,aum,shares_outstanding,daily_share_change,estimated_flow,price_effect,aum_change,residual,premium_discount,quality_flag
2000-08-15,EWY,19.2474,19.25,14435540,750000.0,0.0,0.0,4140.0,4140.0,-0.0,0.014,normal
2000-08-16,EWY,19.6751,19.9375,14756350,750000.0,0.0,0.0,320809.0,320810.0,1.0,1.333,normal
2000-08-17,EWY,19.5549,20.3125,14666140,750000.0,0.0,0.0,-90210.0,-90210.0,-0.0,3.874,normal
2000-08-18,EWY,19.1,19.0,14325010,750000.0,0.0,0.0,-341130.0,-341130.0,0.0,-0.524,normal
2000-08-21,EWY,18.9827,19.0625,14237050,750000.0,0.0,0.0,-87960.0,-87960.0,0.0,0.42,normal
2000-08-22,EWY,19.4361,19.5,14577060,750000.0,0.0,0.0,340010.0,340010.0,-0.0,0.329,normal
2000-08-23,EWY,18.9091,18.8125,14181800,750000.0,0.0,0.0,-395260.0,-395260.0,-0.0,-0.511,normal
2000-08-24,EWY,18.8316,19.125,14123710,750000.0,0.0,0.0,-58090.0,-58090.0,0.0,1.558,normal
2000-08-25,EWY,19.1733,19.0,14379980,750000.0,0.0,0.0,256271.0,256270.0,-1.0,-0.904,normal
2000-08-28,EWY,19.2963,19.6875,14472250,750000.0,0.0,0.0,92269.0,92270.0,1.0,2.027,normal
2000-08-29,EWY,19.3062,19.8125,14479640,750000.0,0.0,0.0,7391.0,7390.0,-1.0,2.623,normal
2000-08-30,EWY,18.9605,19.8125,14220360,750000.0,0.0,0.0,-259280.0,-259280.0,0.0,4.494,normal
2000-08-31,EWY,18.1583,18.75,13618690,750000.0,0.0,0.0,-601670.0,-601670.0,0.0,3.259,normal
2000-09-01,EWY,18.3398,18.8125,13754820,750000.0,0.0,0.0,136130.0,136130.0,-0.0,2.578,normal
2000-09-05,EWY,17.9917,18.4375,13493790,750000.0,0.0,0.0,-261030.0,-261030.0,-0.0,2.478,normal
2000-09-06,EWY,17.8918,17.875,13418820,750000.0,0.0,0.0,-74970.0,-74970.0,-0.0,-0.094,normal
2000-09-07,EWY,17.303,17.5,12977230,750000.0,0.0,0.0,-441590.0,-441590.0,0.0,1.139,normal
2000-09-08,EWY,17.2376,17.25,12928230,750000.0,0.0,0.0,-49000.0,-49000.0,-0.0,0.072,normal
2000-09-11,EWY,17.2363,17.4375,12927220,750000.0,0.0,0.0,-1010.0,-1010.0,0.0,1.167,normal
2000-09-12,EWY,17.2359,17.5,12926920,750000.0,0.0,0.0,-300.0,-300.0,-0.0,1.532,normal
2000-09-13,EWY,17.2277,17.25,12920790,750000.0,0.0,0.0,-6130.0,-6130.0,-0.0,0.129,normal
2000-09-14,EWY,17.0077,17.25,12755810,750000.0,0.0,0.0,-164980.0,-164980.0,-0.0,1.424,normal
2000-09-15,EWY,16.4083,16.875,12306240,750000.0,0.0,0.0,-449570.0,-449570.0,0.0,2.844,normal
2000-09-18,EWY,14.8864,15.0,11164810,750000.0,0.0,0.0,-1141430.0,-1141430.0,0.0,0.763,normal
2000-09-19,EWY,14.6758,15.125,11006830,750000.0,0.0,0.0,-157980.0,-157980.0,-0.0,3.061,normal
2000-09-20,EWY,15.5507,15.875,11663030,750000.0,0.0,0.0,656200.0,656200.0,-0.0,2.085,normal
2000-09-21,EWY,15.3782,15.375,11533640,750000.0,0.0,0.0,-129390.0,-129390.0,-0.0,-0.021,normal
2000-09-22,EWY,14.1642,14.75,10623120,750000.0,0.0,0.0,-910520.0,-910520.0,0.0,4.136,normal
2000-09-25,EWY,15.1504,15.25,11362770,750000.0,0.0,0.0,739650.0,739650.0,0.0,0.658,normal
2000-09-26,EWY,15.2634,15.5,11447570,750000.0,0.0,0.0,84800.0,84800.0,-0.0,1.55,normal
2000-09-27,EWY,15.6982,15.8125,11773660,750000.0,0.0,0.0,326090.0,326090.0,0.0,0.728,normal
2000-09-28,EWY,15.899,16.3125,11924220,750000.0,0.0,0.0,150560.0,150560.0,-0.0,2.601,normal
2000-09-29,EWY,16.1061,16.375,12079610,750000.0,0.0,0.0,155390.0,155390.0,-0.0,1.669,normal
2000-10-02,EWY,15.3478,15.3125,11510830,750000.0,0.0,0.0,-568780.0,-568780.0,0.0,-0.23,normal
2000-10-03,EWY,15.3411,15.3125,11505850,750000.0,0.0,0.0,-4980.0,-4980.0,0.0,-0.187,normal
2000-10-04,EWY,15.572,15.75,11678980,750000.0,0.0,0.0,173130.0,173130.0,-0.0,1.143,normal
2000-10-05,EWY,15.8367,15.8125,11877520,750000.0,0.0,0.0,198540.0,198540.0,-0.0,-0.153,normal
2000-10-06,EWY,15.871,15.875,11903280,750000.0,0.0,0.0,25760.0,25760.0,-0.0,0.025,normal
2000-10-09,EWY,15.2741,15.0,11455540,750000.0,0.0,0.0,-447740.0,-447740.0,0.0,-1.794,normal
2000-10-10,EWY,15.2065,15.3125,11404910,750000.0,0.0,0.0,-50629.0,-50630.0,-1.0,0.697,normal
2000-10-11,EWY,14.2923,14.5625,10719210,750000.0,0.0,0.0,-685700.0,-685700.0,0.0,1.891,normal
2000-10-12,EWY,13.7515,13.75,10313590,750000.0,0.0,0.0,-405620.0,-405620.0,0.0,-0.011,normal
2000-10-13,EWY,13.3753,14.0,10031490,750000.0,0.0,0.0,-282100.0,-282100.0,-0.0,4.67,normal
2000-10-16,EWY,14.128,14.0,10595980,750000.0,0.0,0.0,564490.0,564490.0,0.0,-0.906,normal
2000-10-17,EWY,13.0149,13.3125,9761190,750000.0,0.0,0.0,-834790.0,-834790.0,-0.0,2.287,normal
2000-10-18,EWY,12.9871,13.25,9740290,750000.0,0.0,0.0,-20900.0,-20900.0,0.0,2.025,normal
2000-10-19,EWY,13.1034,13.6875,9827540,750000.0,0.0,0.0,87251.0,87250.0,-1.0,4.458,normal
2000-10-20,EWY,14.1815,14.5625,10636120,750000.0,0.0,0.0,808580.0,808580.0,0.0,2.687,normal
2000-10-23,EWY,13.6,14.4375,10200000,750000.0,0.0,0.0,-436120.0,-436120.0,-0.0,6.158,normal
2000-10-24,EWY,14.12,14.4375,10589970,750000.0,0.0,0.0,389970.0,389970.0,-0.0,2.249,normal
2000-10-25,EWY,14.0115,13.875,10508600,750000.0,0.0,0.0,-81370.0,-81370.0,-0.0,-0.974,normal
2000-10-26,EWY,13.4592,13.6875,10094400,750000.0,0.0,0.0,-414200.0,-414200.0,0.0,1.696,normal
2000-10-27,EWY,13.2169,13.5,9912690,750000.0,0.0,0.0,-181710.0,-181710.0,-0.0,2.142,normal
2000-10-30,EWY,12.9292,13.1875,9696920,750000.0,0.0,0.0,-215770.0,-215770.0,-0.0,1.998,normal
2000-10-31,EWY,13.3529,13.6875,10014660,750000.0,0.0,0.0,317740.0,317740.0,0.0,2.506,normal
2000-11-01,EWY,14.351,14.3125,10763270,750000.0,0.0,0.0,748610.0,748610.0,-0.0,-0.269,normal
2000-11-02,EWY,14.6108,14.9375,10958090,750000.0,0.0,0.0,194820.0,194820.0,0.0,2.236,normal
2000-11-03,EWY,14.6586,15.1875,10993930,750000.0,0.0,0.0,35840.0,35840.0,0.0,3.608,normal
2000-11-06,EWY,14.5226,15.0,10891970,750000.0,0.0,0.0,-101960.0,-101960.0,-0.0,3.287,normal
2000-11-07,EWY,14.4329,14.75,10824650,750000.0,0.0,0.0,-67320.0,-67320.0,0.0,2.197,normal
2000-11-08,EWY,14.6845,14.5,11013370,750000.0,0.0,0.0,188719.0,188720.0,1.0,-1.256,normal
2000-11-09,EWY,14.8311,14.875,11123350,750000.0,0.0,0.0,109980.0,109980.0,0.0,0.296,normal
2000-11-10,EWY,14.888,15.0,11166030,750000.0,0.0,0.0,42680.0,42680.0,-0.0,0.752,normal
2000-11-13,EWY,14.065,14.375,10548780,750000.0,0.0,0.0,-617250.0,-617250.0,0.0,2.204,normal
2000-11-14,EWY,14.4233,14.875,10817460,750000.0,0.0,0.0,268680.0,268680.0,-0.0,3.132,normal
2000-11-15,EWY,14.6226,14.875,10966930,750000.0,0.0,0.0,149470.0,149470.0,0.0,1.726,normal
2000-11-16,EWY,14.4488,14.75,10836590,750000.0,0.0,0.0,-130339.0,-130340.0,-1.0,2.085,normal
2000-11-17,EWY,14.3174,14.75,10738020,750000.0,0.0,0.0,-98570.0,-98570.0,0.0,3.022,normal
2000-11-20,EWY,13.7472,14.125,10310390,750000.0,0.0,0.0,-427630.0,-427630.0,-0.0,2.748,normal
2000-11-21,EWY,13.4299,13.5,10072440,750000.0,0.0,0.0,-237950.0,-237950.0,0.0,0.522,normal
2000-11-22,EWY,13.0596,13.5625,9794700,750000.0,0.0,0.0,-277740.0,-277740.0,-0.0,3.851,normal
2000-11-24,EWY,13.2038,13.5,9902880,750000.0,0.0,0.0,108180.0,108180.0,0.0,2.243,normal
2000-11-27,EWY,13.8964,14.125,10422270,750000.0,0.0,0.0,519390.0,519390.0,0.0,1.645,normal
2000-11-28,EWY,13.4501,13.625,10087580,750000.0,0.0,0.0,-334690.0,-334690.0,-0.0,1.3,normal
2000-11-29,EWY,12.7548,12.75,9566130,750000.0,0.0,0.0,-521450.0,-521450.0,0.0,-0.038,normal
2000-11-30,EWY,12.4124,12.625,16756690,1350000.0,600000.0,7447418.0,-256858.0,7190560.0,-0.0,1.713,normal
2000-12-01,EWY,12.584,12.8125,16988409,1350000.0,0.0,0.0,231719.0,231719.0,-0.0,1.816,normal
2000-12-04,EWY,12.1666,12.4375,16424930,1350000.0,0.0,0.0,-563479.0,-563479.0,0.0,2.227,normal
2000-12-05,EWY,12.7462,13.25,17207330,1350000.0,0.0,0.0,782399.0,782400.0,1.0,3.953,normal
2000-12-06,EWY,12.8469,12.875,17343270,1350000.0,0.0,0.0,135941.0,135940.0,-1.0,0.219,normal
2000-12-07,EWY,13.0162,13.25,17571890,1350000.0,0.0,0.0,228620.0,228620.0,0.0,1.796,normal
2000-12-08,EWY,13.4061,13.75,18098300,1350000.0,0.0,0.0,526410.0,526410.0,0.0,2.565,normal
2000-12-11,EWY,14.0881,14.125,19018900,1350000.0,0.0,0.0,920600.0,920600.0,-0.0,0.262,normal
2000-12-12,EWY,13.689,13.5,18480141,1350000.0,0.0,0.0,-538759.0,-538759.0,0.0,-1.381,normal
2000-12-13,EWY,14.1209,14.0625,19063150,1350000.0,0.0,0.0,583010.0,583009.0,-1.0,-0.413,normal
2000-12-14,EWY,13.7107,13.75,18509440,1350000.0,0.0,0.0,-553711.0,-553710.0,1.0,0.287,normal
2000-12-15,EWY,13.2844,13.1875,17933980,1350000.0,0.0,0.0,-575459.0,-575460.0,-1.0,-0.73,normal
2000-12-18,EWY,13.471,13.75,18185859,1350000.0,0.0,0.0,251879.0,251879.0,0.0,2.071,normal
2000-12-19,EWY,13.2845,13.25,17934101,1350000.0,0.0,0.0,-251759.0,-251758.0,1.0,-0.26,normal
2000-12-20,EWY,12.7715,12.875,17241560,1350000.0,0.0,0.0,-692541.0,-692541.0,-0.0,0.81,normal
2000-12-21,EWY,12.6279,12.75,17047660,1350000.0,0.0,0.0,-193900.0,-193900.0,0.0,0.967,normal
2000-12-22,EWY,12.2483,12.375,16535190,1350000.0,0.0,0.0,-512469.0,-512470.0,-1.0,1.034,normal
2000-12-26,EWY,12.15,12.25,16402509,1350000.0,0.0,0.0,-132681.0,-132681.0,-0.0,0.823,normal
2000-12-27,EWY,12.0894,12.0,16320730,1350000.0,0.0,0.0,-81779.0,-81779.0,-0.0,-0.74,normal
2000-12-28,EWY,12.1469,12.3125,16398360,1350000.0,0.0,0.0,77629.0,77630.0,1.0,1.363,normal
2000-12-29,EWY,12.0261,12.25,16235230,1350000.0,0.0,0.0,-163130.0,-163130.0,-0.0,1.862,normal
2001-01-02,EWY,12.442,12.4375,16796660,1350000.0,0.0,0.0,561430.0,561430.0,0.0,-0.036,normal
2001-01-03,EWY,12.5055,13.8125,16882420,1350000.0,0.0,0.0,85760.0,85760.0,-0.0,10.451,normal
2001-01-04,EWY,13.4946,13.4375,18217730,1350000.0,0.0,0.0,1335311.0,1335310.0,-1.0,-0.423,normal
2001-01-05,EWY,14.1992,13.9375,19168870,1350000.0,0.0,0.0,951140.0,951140.0,0.0,-1.843,normal
2001-01-08,EWY,14.293,14.5,19295541,1350000.0,0.0,0.0,126670.0,126671.0,1.0,1.448,normal
2001-01-09,EWY,14.4234,14.625,19471570,1350000.0,0.0,0.0,176029.0,176029.0,-0.0,1.398,normal
2001-01-10,EWY,13.5258,13.75,18259870,1350000.0,0.0,0.0,-1211699.0,-1211700.0,-1.0,1.657,normal
2001-01-11,EWY,13.4487,14.0,18155690,1350000.0,0.0,0.0,-104181.0,-104180.0,1.0,4.1,normal
2001-01-12,EWY,14.0883,14.5,19019150,1350000.0,0.0,0.0,863460.0,863460.0,-0.0,2.923,normal
2001-01-16,EWY,14.4198,14.1875,19466671,1350000.0,0.0,0.0,447521.0,447521.0,0.0,-1.611,normal
2001-01-17,EWY,14.3808,14.75,19414060,1350000.0,0.0,0.0,-52611.0,-52611.0,-0.0,2.567,normal
2001-01-18,EWY,14.5786,15.0,19681160,1350000.0,0.0,0.0,267100.0,267100.0,-0.0,2.89,normal
2001-01-19,EWY,15.107,15.25,20394400,1350000.0,0.0,0.0,713240.0,713240.0,-0.0,0.947,normal
2001-01-22,EWY,15.251,15.3125,20588909,1350000.0,0.0,0.0,194509.0,194509.0,-0.0,0.403,normal
2001-01-23,EWY,15.2506,15.875,20588360,1350000.0,0.0,0.0,-549.0,-549.0,0.0,4.094,normal
2001-01-24,EWY,15.2347,15.9375,20566830,1350000.0,0.0,0.0,-21530.0,-21530.0,-0.0,4.613,normal
2001-01-25,EWY,15.2212,15.5,20548640,1350000.0,0.0,0.0,-18190.0,-18190.0,-0.0,1.832,normal
2001-01-26,EWY,14.2232,14.1875,19201350,1350000.0,0.0,0.0,-1347291.0,-1347290.0,1.0,-0.251,normal
2001-01-29,EWY,14.4283,14.65,19478250,1350000.0,0.0,0.0,276900.0,276900.0,0.0,1.536,normal
2001-01-30,EWY,14.3318,14.41,19347939,1350000.0,0.0,0.0,-130310.0,-130311.0,-1.0,0.546,normal
2001-01-31,EWY,15.206,15.1,20528159,1350000.0,0.0,0.0,1180220.0,1180220.0,0.0,-0.697,normal
2001-02-01,EWY,15.0499,14.96,20317400,1350000.0,0.0,0.0,-210759.0,-210759.0,0.0,-0.598,normal
2001-02-02,EWY,15.0124,15.03,20266681,1350000.0,0.0,0.0,-50719.0,-50719.0,0.0,0.117,normal
2001-02-05,EWY,14.0995,14.15,19034280,1350000.0,0.0,0.0,-1232400.0,-1232401.0,-1.0,0.358,normal
2001-02-06,EWY,14.3548,14.39,19378950,1350000.0,0.0,0.0,344670.0,344670.0,0.0,0.245,normal
2001-02-07,EWY,14.0394,14.15,18953150,1350000.0,0.0,0.0,-425801.0,-425800.0,1.0,0.788,normal
2001-02-08,EWY,14.4232,14.53,19471300,1350000.0,0.0,0.0,518150.0,518150.0,-0.0,0.741,normal
2001-02-09,EWY,14.5735,14.64,19674280,1350000.0,0.0,0.0,202981.0,202980.0,-1.0,0.456,normal
2001-02-12,EWY,14.6367,14.69,19759560,1350000.0,0.0,0.0,85279.0,85280.0,1.0,0.364,normal
2001-02-13,EWY,14.7712,14.57,19941120,1350000.0,0.0,0.0,181560.0,181560.0,-0.0,-1.362,normal
2001-02-14,EWY,14.9504,15.04,20183060,1350000.0,0.0,0.0,241940.0,241940.0,-0.0,0.599,normal
2001-02-15,EWY,14.9561,15.27,20190750,1350000.0,0.0,0.0,7690.0,7690.0,0.0,2.099,normal
2001-02-16,EWY,15.1223,14.65,20415060,1350000.0,0.0,0.0,224311.0,224310.0,-1.0,-3.123,normal
2001-02-20,EWY,15.3112,15.1,20670129,1350000.0,0.0,0.0,255069.0,255069.0,0.0,-1.379,normal
2001-02-21,EWY,14.8138,14.72,19998600,1350000.0,0.0,0.0,-671529.0,-671529.0,0.0,-0.633,normal
2001-02-22,EWY,14.4673,14.3,19530850,1350000.0,0.0,0.0,-467751.0,-467750.0,1.0,-1.156,normal
2001-02-23,EWY,14.3357,14.25,19353130,1350000.0,0.0,0.0,-177719.0,-177720.0,-1.0,-0.598,normal
2001-02-26,EWY,14.4163,14.58,19461950,1350000.0,0.0,0.0,108819.0,108820.0,1.0,1.136,normal
2001-02-27,EWY,14.1846,14.2,19149260,1350000.0,0.0,0.0,-312690.0,-312690.0,-0.0,0.108,normal
2001-02-28,EWY,14.1084,13.77,19046290,1350000.0,0.0,0.0,-102970.0,-102970.0,-0.0,-2.398,normal
2001-03-01,EWY,14.0256,14.0,18934530,1350000.0,0.0,0.0,-111760.0,-111760.0,-0.0,-0.182,normal
2001-03-02,EWY,13.5426,13.52,18282540,1350000.0,0.0,0.0,-651991.0,-651990.0,1.0,-0.167,normal
2001-03-05,EWY,13.6919,13.75,18484000,1350000.0,0.0,0.0,201461.0,201460.0,-1.0,0.425,normal
2001-03-06,EWY,13.8425,14.0,18687390,1350000.0,0.0,0.0,203390.0,203390.0,0.0,1.138,normal
2001-03-07,EWY,13.7874,13.85,18613040,1350000.0,0.0,0.0,-74350.0,-74350.0,-0.0,0.454,normal
2001-03-08,EWY,14.0885,13.95,19019440,1350000.0,0.0,0.0,406400.0,406400.0,0.0,-0.983,normal
2001-03-09,EWY,13.6824,13.27,18471270,1350000.0,0.0,0.0,-548170.0,-548170.0,0.0,-3.014,normal
2001-03-12,EWY,12.987,12.55,17532459,1350000.0,0.0,0.0,-938810.0,-938811.0,-1.0,-3.365,normal
2001-03-13,EWY,12.6474,12.85,17074040,1350000.0,0.0,0.0,-458420.0,-458419.0,1.0,1.602,normal
2001-03-14,EWY,13.0785,12.7,17655949,1350000.0,0.0,0.0,581909.0,581909.0,-0.0,-2.894,normal
2001-03-15,EWY,12.9959,12.99,17544400,1350000.0,0.0,0.0,-111549.0,-111549.0,0.0,-0.045,normal
2001-03-16,EWY,12.8763,12.99,17382950,1350000.0,0.0,0.0,-161451.0,-161450.0,1.0,0.883,normal
2001-03-19,EWY,12.725,12.7,17178730,1350000.0,0.0,0.0,-204220.0,-204220.0,-0.0,-0.196,normal
2001-03-20,EWY,12.6898,12.0,17131270,1350000.0,0.0,0.0,-47459.0,-47460.0,-1.0,-5.436,normal
2001-03-21,EWY,12.5577,12.12,16952860,1350000.0,0.0,0.0,-178411.0,-178410.0,1.0,-3.485,normal
2001-03-22,EWY,12.3127,12.24,16622119,1350000.0,0.0,0.0,-330741.0,-330741.0,-0.0,-0.59,normal
2001-03-23,EWY,12.7849,12.93,17259570,1350000.0,0.0,0.0,637451.0,637451.0,-0.0,1.135,normal
2001-03-26,EWY,12.949,12.97,17481150,1350000.0,0.0,0.0,221580.0,221580.0,0.0,0.162,normal
2001-03-27,EWY,12.59,12.73,16996550,1350000.0,0.0,0.0,-484600.0,-484600.0,0.0,1.112,normal
2001-03-28,EWY,12.5968,12.2,17005720,1350000.0,0.0,0.0,9171.0,9170.0,-1.0,-3.15,normal
2001-03-29,EWY,12.2509,12.29,16538700,1350000.0,0.0,0.0,-467020.0,-467020.0,0.0,0.319,normal
2001-03-30,EWY,12.2075,12.24,16480140,1350000.0,0.0,0.0,-58560.0,-58560.0,0.0,0.266,normal
2001-04-02,EWY,11.8211,11.85,15958511,1350000.0,0.0,0.0,-521629.0,-521629.0,0.0,0.244,normal
2001-04-03,EWY,11.5483,11.31,15590260,1350000.0,0.0,0.0,-368250.0,-368251.0,-1.0,-2.064,normal
2001-04-04,EWY,11.0812,11.01,14959611,1350000.0,0.0,0.0,-630650.0,-630649.0,1.0,-0.642,normal
2001-04-05,EWY,11.0809,11.6,14959220,1350000.0,0.0,0.0,-390.0,-391.0,-1.0,4.685,normal
2001-04-06,EWY,11.6687,11.6,15752700,1350000.0,0.0,0.0,793480.0,793480.0,-0.0,-0.589,normal
2001-04-09,EWY,11.4235,11.41,15421670,1350000.0,0.0,0.0,-331031.0,-331030.0,1.0,-0.118,normal
2001-04-10,EWY,11.325,11.55,15288750,1350000.0,0.0,0.0,-132920.0,-132920.0,-0.0,1.987,normal
2001-04-11,EWY,11.8731,11.99,16028650,1350000.0,0.0,0.0,739900.0,739900.0,0.0,0.985,normal
2001-04-12,EWY,12.1894,12.34,16455720,1350000.0,0.0,0.0,427070.0,427070.0,0.0,1.235,normal
2001-04-16,EWY,11.8828,11.85,16041839,1350000.0,0.0,0.0,-413880.0,-413881.0,-1.0,-0.276,normal
2001-04-17,EWY,12.0546,12.43,16273690,1350000.0,0.0,0.0,231850.0,231851.0,1.0,3.114,normal
2001-04-18,EWY,12.8511,13.81,17348930,1350000.0,0.0,0.0,1075240.0,1075240.0,0.0,7.462,normal
2001-04-19,EWY,13.7174,13.8,18518460,1350000.0,0.0,0.0,1169531.0,1169530.0,-1.0,0.602,normal
2001-04-20,EWY,13.3318,13.27,17997989,1350000.0,0.0,0.0,-520471.0,-520471.0,-0.0,-0.464,normal
2001-04-23,EWY,13.4486,13.1,18155650,1350000.0,0.0,0.0,157661.0,157661.0,-0.0,-2.592,normal
2001-04-24,EWY,13.4025,13.5,18093380,1350000.0,0.0,0.0,-62270.0,-62270.0,0.0,0.727,normal
2001-04-25,EWY,13.6987,13.85,18493200,1350000.0,0.0,0.0,399820.0,399820.0,-0.0,1.105,normal
2001-04-26,EWY,13.5017,13.6,18227321,1350000.0,0.0,0.0,-265880.0,-265879.0,1.0,0.728,normal
2001-04-27,EWY,13.2457,13.16,17881760,1350000.0,0.0,0.0,-345561.0,-345561.0,-0.0,-0.647,normal
2001-04-30,EWY,13.8912,14.01,18753170,1350000.0,0.0,0.0,871410.0,871410.0,-0.0,0.855,normal
2001-05-01,EWY,13.8909,14.27,18752670,1350000.0,0.0,0.0,-500.0,-500.0,-0.0,2.729,normal
2001-05-02,EWY,14.2546,14.29,19243719,1350000.0,0.0,0.0,491049.0,491049.0,0.0,0.248,normal
2001-05-03,EWY,14.3684,14.4,20115710,1400000.0,50000.0,718418.0,153572.0,871991.0,1.0,0.22,normal
2001-05-04,EWY,14.3985,14.5,20157960,1400000.0,0.0,0.0,42251.0,42250.0,-1.0,0.705,normal
2001-05-07,EWY,14.6503,14.55,21975420,1500000.0,100000.0,1465028.0,352432.0,1817460.0,0.0,-0.684,normal
2001-05-08,EWY,14.3854,14.52,21578050,1500000.0,0.0,0.0,-397369.0,-397370.0,-1.0,0.936,normal
2001-05-09,EWY,14.1243,14.1,21186480,1500000.0,0.0,0.0,-391570.0,-391570.0,0.0,-0.172,normal
2001-05-10,EWY,14.1001,14.1,21150140,1500000.0,0.0,0.0,-36341.0,-36340.0,1.0,-0.001,normal
2001-05-11,EWY,14.2096,14.28,21314470,1500000.0,0.0,0.0,164331.0,164330.0,-1.0,0.495,normal
2001-05-14,EWY,14.2044,14.1,21306550,1500000.0,0.0,0.0,-7920.0,-7920.0,0.0,-0.735,normal
2001-05-15,EWY,14.0056,13.87,21008340,1500000.0,0.0,0.0,-298211.0,-298210.0,1.0,-0.968,normal
2001-05-16,EWY,13.7098,14.24,20564710,1500000.0,0.0,0.0,-443629.0,-443630.0,-1.0,3.867,normal
2001-05-17,EWY,14.4764,14.66,21714610,1500000.0,0.0,0.0,1149900.0,1149900.0,-0.0,1.268,normal
2001-05-18,EWY,14.6105,14.63,21915700,1500000.0,0.0,0.0,201090.0,201090.0,0.0,0.134,normal
2001-05-21,EWY,15.0734,15.36,22610070,1500000.0,0.0,0.0,694370.0,694370.0,0.0,1.901,normal
2001-05-22,EWY,15.0875,15.0,27157450,1800000.0,300000.0,4526242.0,21138.0,4547380.0,0.0,-0.58,normal
2001-05-23,EWY,15.3351,15.24,27603239,1800000.0,0.0,0.0,445790.0,445789.0,-1.0,-0.62,normal
2001-05-24,EWY,15.2863,15.29,27515410,1800000.0,0.0,0.0,-87829.0,-87829.0,0.0,0.024,normal
2001-05-25,EWY,15.2403,15.05,27432500,1800000.0,0.0,0.0,-82910.0,-82910.0,-0.0,-1.248,normal
2001-05-29,EWY,15.4359,15.27,27784651,1800000.0,0.0,0.0,352150.0,352151.0,1.0,-1.075,normal
2001-05-30,EWY,15.3525,14.85,27634579,1800000.0,0.0,0.0,-150071.0,-150072.0,-1.0,-3.273,normal
2001-05-31,EWY,14.9604,15.07,26928670,1800000.0,0.0,0.0,-705910.0,-705909.0,1.0,0.733,normal
2001-06-01,EWY,14.771,14.82,26587741,1800000.0,0.0,0.0,-340929.0,-340929.0,-0.0,0.332,normal
2001-06-04,EWY,14.8293,14.91,26692690,1800000.0,0.0,0.0,104949.0,104949.0,0.0,0.544,normal
2001-06-05,EWY,14.4329,14.54,25979141,1800000.0,0.0,0.0,-713549.0,-713549.0,-0.0,0.742,normal
2001-06-06,EWY,14.4437,14.5,25998590,1800000.0,0.0,0.0,19449.0,19449.0,-0.0,0.39,normal
2001-06-07,EWY,14.5499,14.78,26189899,1800000.0,0.0,0.0,191309.0,191309.0,-0.0,1.581,normal
2001-06-08,EWY,15.1062,15.07,27191090,1800000.0,0.0,0.0,1001191.0,1001191.0,0.0,-0.239,normal
2001-06-11,EWY,14.7225,14.79,26500441,1800000.0,0.0,0.0,-690649.0,-690649.0,0.0,0.459,normal
2001-06-12,EWY,14.6237,14.56,26322750,1800000.0,0.0,0.0,-177691.0,-177691.0,-0.0,-0.436,normal
2001-06-13,EWY,14.788,14.95,26618420,1800000.0,0.0,0.0,295670.0,295670.0,0.0,1.095,normal
2001-06-14,EWY,14.7446,14.45,26540291,1800000.0,0.0,0.0,-78129.0,-78129.0,-0.0,-1.998,normal
2001-06-15,EWY,14.8337,14.82,26700700,1800000.0,0.0,0.0,160409.0,160409.0,0.0,-0.092,normal
2001-06-18,EWY,14.5474,14.61,26185300,1800000.0,0.0,0.0,-515399.0,-515400.0,-1.0,0.43,normal
2001-06-19,EWY,14.4268,14.15,25968251,1800000.0,0.0,0.0,-217049.0,-217049.0,0.0,-1.919,normal
2001-06-20,EWY,14.2008,14.25,25561420,1800000.0,0.0,0.0,-406831.0,-406831.0,-0.0,0.346,normal
2001-06-21,EWY,14.1367,14.3,25446119,1800000.0,0.0,0.0,-115301.0,-115301.0,-0.0,1.155,normal
2001-06-22,EWY,14.1499,14.2,25469879,1800000.0,0.0,0.0,23760.0,23760.0,-0.0,0.354,normal
2001-06-25,EWY,14.0989,14.2,25378099,1800000.0,0.0,0.0,-91780.0,-91780.0,0.0,0.717,normal
2001-06-26,EWY,13.9339,13.95,25080970,1800000.0,0.0,0.0,-297130.0,-297129.0,1.0,0.116,normal
2001-06-27,EWY,13.9054,13.81,25029630,1800000.0,0.0,0.0,-51340.0,-51340.0,-0.0,-0.686,normal
2001-06-28,EWY,13.8227,14.65,24880891,1800000.0,0.0,0.0,-148739.0,-148739.0,0.0,5.985,normal
2001-06-29,EWY,14.1603,14.29,25488520,1800000.0,0.0,0.0,607630.0,607629.0,-1.0,0.916,normal
2001-07-02,EWY,14.1745,14.26,25514069,1800000.0,0.0,0.0,25549.0,25549.0,-0.0,0.603,normal
2001-07-03,EWY,14.1879,14.12,25538161,1800000.0,0.0,0.0,24091.0,24092.0,1.0,-0.478,normal
2001-07-05,EWY,14.1339,14.12,25441020,1800000.0,0.0,0.0,-97141.0,-97141.0,-0.0,-0.098,normal
2001-07-06,EWY,13.7316,13.75,24716950,1800000.0,0.0,0.0,-724070.0,-724070.0,-0.0,0.134,normal
2001-07-09,EWY,13.2944,13.36,23929841,1800000.0,0.0,0.0,-787109.0,-787109.0,0.0,0.494,normal
2001-07-10,EWY,13.2153,13.25,23787509,1800000.0,0.0,0.0,-142331.0,-142332.0,-1.0,0.263,normal
2001-07-11,EWY,12.9968,13.14,23394200,1800000.0,0.0,0.0,-393309.0,-393309.0,-0.0,1.102,normal
2001-07-12,EWY,13.2785,13.4,23901260,1800000.0,0.0,0.0,507060.0,507060.0,0.0,0.915,normal
